,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9
1194,2538.6455,2201.546,2913.8381,2240.5544,1916.8025,1510.4951,2613.0044,2842.5933,3123.215,1561.9651
1195,2565.6226,2216.4983,2821.9119,2273.0037,1925.4639,1524.7062,2699.3774,2805.2385,3213.366,1604.1299
1196,2600.944,2230.8083,2729.4866,2299.56,1941.5273,1544.068,2798.075,2816.8982,3303.9202,1648.2892
1197,2631.0322,2261.1206,2687.863,2335.4707,1951.0664,1570.7637,2850.449,2806.5134,3339.173,1677.509
1198,2648.9412,2290.9783,2664.8013,2362.5918,1957.4447,1592.5962,2882.8704,2810.2407,3362.2693,1701.6216
1199,2651.7307,2315.0615,2648.5818,2380.236,1958.6562,1606.877,2895.4114,2810.5015,3370.2817,1720.2535
1200,2646.0496,2332.7542,2636.922,2391.4355,1957.1154,1615.4635,2896.3584,2808.1843,3370.278,1734.8289
1201,2637.0813,2345.1536,2628.2158,2398.279,1954.2902,1620.731,2892.4646,2804.943,3366.6658,1746.8296
1202,2626.6335,2352.8535,2620.3198,2401.4785,1950.3945,1623.6666,2886.2034,2800.9482,3360.292,1756.8782
1203,2616.898,2357.2712,2613.6025,2402.5889,1946.1122,1625.4156,2879.211,2796.715,3352.4512,1765.4733
1204,2608.965,2359.5337,2608.2712,2402.5662,1941.873,1626.7089,2872.5708,2792.9329,3344.285,1773.0571
1205,2602.407,2360.204,2603.7625,2401.559,1937.5164,1627.6859,2866.1995,2788.9827,3335.5674,1779.7241
1206,2598.0852,2360.0947,2600.764,2400.4834,1933.6259,1628.788,2860.796,2785.938,3327.649,1785.8707
1207,2575.4563,2525.3926,2552.996,2322.4492,1906.159,1912.9364,2899.4268,2533.9097,3056.5505,1808.8691
1208,2742.3835,2470.4915,2676.2925,2447.4707,1921.965,1916.7249,2939.8276,2755.3206,3312.0042,1873.9491
1209,2641.3037,2416.2844,2649.9744,2401.6833,1909.9851,1774.1118,2808.7136,2861.3806,3179.7224,1880.0968
1210,2610.812,2363.2817,2606.7383,2358.9329,1885.9714,1729.7643,2799.3003,2880.592,3158.8152,1880.2399
1211,2630.8298,2352.6648,2543.6404,2357.2078,1886.2214,1739.5443,2871.4487,2864.4045,3190.6863,1899.3881
1212,2686.5906,2385.5833,2563.1785,2411.0386,1912.1344,1772.0515,2916.4407,2862.0713,3233.6428,1918.2908
1213,2708.0728,2411.6406,2570.8655,2442.0508,1928.211,1790.0918,2935.4126,2882.683,3264.6943,1937.8281
1214,2707.1235,2432.4595,2580.267,2462.505,1935.2333,1797.5315,2931.5625,2886.7742,3273.965,1950.5653
1215,2696.5059,2447.3997,2591.1294,2475.3376,1938.1501,1799.4078,2922.2024,2885.6677,3276.1748,1958.8218
1216,2682.4214,2456.8538,2600.9575,2482.585,1938.7019,1798.497,2913.2625,2881.338,3275.3499,1964.3391
1217,2667.4749,2461.2083,2608.3162,2485.439,1937.4742,1795.8801,2905.3289,2874.3284,3271.9365,1967.7242
1218,2654.312,2462.121,2614.3806,2485.7927,1935.4579,1792.8301,2898.955,2865.862,3267.2632,1969.6034
1219,2643.532,2460.6677,2619.2102,2484.3035,1932.9362,1789.8368,2894.186,2856.7493,3261.9568,1970.4723
1220,2635.0354,2457.7212,2623.1057,2481.547,1930.0032,1787.1368,2890.5881,2846.917,3256.0818,1970.5325
1221,2628.9597,2453.9485,2626.568,2478.1443,1926.988,1784.9208,2888.0908,2837.206,3250.3733,1970.0911
1222,2625.7798,2450.0793,2630.512,2474.9558,1924.3861,1783.4645,2886.8716,2828.8376,3245.9104,1969.5441
1223,2623.4148,2445.8186,2633.313,2471.0054,1921.3883,1782.1162,2885.8777,2820.2815,3241.024,1968.7239
1224,1421.6055,1197.6383,499.28494,783.01105,1130.8973,756.4299,1719.9355,1533.4474,1619.4305,1426.5087
1225,1325.3988,1117.496,459.82675,741.8642,1078.4877,752.4443,1637.1005,1259.0624,1454.0323,1401.6073
1226,1306.4481,1078.8363,482.11227,747.7988,1056.486,706.2868,1562.036,1284.5197,1397.2816,1367.7362
1227,1254.1418,1028.8903,462.3921,705.7966,1007.884,668.3991,1491.2981,1241.5681,1331.0892,1313.8889
1228,1284.8748,1025.1051,472.42075,717.5805,1011.1006,672.95966,1470.7378,1211.9374,1334.793,1278.1199
1229,1294.8301,1019.26746,472.05264,718.55273,1006.9957,674.14935,1454.4974,1193.2198,1320.6455,1257.5629
1230,1294.382,1015.9241,472.25067,718.4396,1003.20917,672.36865,1434.8795,1165.8643,1303.0751,1238.4745
1231,1298.972,1016.7028,475.07587,721.00104,1002.55237,673.1974,1421.1178,1145.0833,1292.0405,1223.2916
1232,1297.2644,1017.78705,475.5559,719.7218,999.02386,672.67285,1407.9675,1122.7917,1276.9424,1210.6151
1233,1295.7236,1021.0393,476.79932,718.6533,996.5009,672.2276,1397.0476,1105.1383,1264.4824,1199.7389
1234,1293.4484,1025.2078,477.93204,716.76056,993.5662,671.88055,1387.7682,1090.3451,1252.6045,1190.0454
1235,1290.2458,1030.268,478.9273,714.21356,990.4005,671.42896,1379.7451,1077.1879,1241.4012,1181.1757
1236,1285.9464,1035.7848,479.5201,710.88776,987.0436,670.7427,1373.075,1065.5502,1230.835,1173.297
1237,1281.0651,1041.4825,480.08304,707.25275,983.8279,669.95416,1367.4058,1055.6133,1221.2672,1166.0262
1238,1275.3794,1047.1414,480.3485,703.09283,980.4991,669.03284,1362.593,1046.0294,1212.1876,1159.2983
1239,1268.4312,1052.6263,480.0122,698.1677,976.8914,667.72925,1358.4863,1035.8151,1203.1527,1153.163
1240,1261.5596,1058.3511,479.78638,693.3472,973.7401,666.468,1355.2141,1026.2897,1195.1414,1147.5437
1241,2482.2,2020.0132,962.96484,1577.8981,1685.779,1578.207,2547.232,2227.4297,2562.464,2047.7593
1242,2135.3184,1898.2024,858.90533,1425.721,1517.0544,1528.6567,2240.0796,1583.6812,2142.0698,1887.3763
1243,2165.359,2032.3351,858.0755,1410.1589,1499.997,1491.8672,2359.1443,1821.9117,2185.936,1971.2411
1244,2022.4795,1942.7533,794.95703,1264.9612,1432.4817,1409.5349,2219.1191,1746.8049,2055.2297,1906.5063
1245,1936.8069,1880.534,766.67615,1224.235,1404.1251,1355.0836,2136.5242,1718.3103,2013.8159,1822.0516
1246,1924.7949,1871.6349,751.101,1219.04,1396.952,1335.6604,2133.5332,1769.4734,2017.0326,1789.6462
1247,1899.5656,1856.0498,729.5557,1195.015,1379.3011,1310.6606,2115.088,1761.7937,1993.0748,1759.9167
1248,1896.3755,1855.9393,720.23505,1188.6619,1372.1173,1293.7338,2109.4807,1765.3624,1988.3939,1736.9359
1249,1888.7262,1855.084,709.7897,1177.8969,1362.3387,1277.523,2100.906,1754.8274,1974.0978,1716.3157
1250,1878.9418,1854.8425,701.1141,1168.2545,1352.7556,1261.0387,2088.7795,1739.197,1958.2844,1694.8707
1251,1870.2609,1856.0259,694.4249,1160.6337,1343.7648,1245.9325,2075.9062,1726.6313,1942.769,1673.8898
1252,1857.8807,1856.3805,687.0959,1150.9749,1332.9768,1230.0338,2059.6594,1709.6798,1922.9252,1652.3213
1253,1845.1438,1857.7921,680.4308,1141.7882,1322.0532,1214.0768,2042.2405,1693.3661,1902.7139,1630.6039
1254,1832.5345,1859.7421,674.1579,1132.601,1310.9474,1198.3591,2024.2814,1678.9491,1882.1345,1609.2018
1255,1818.4652,1861.6764,667.4933,1122.2432,1299.0348,1182.2375,2005.1277,1662.2039,1859.6786,1587.7312
1256,1806.3705,1864.8177,661.8476,1113.2101,1287.9988,1166.9948,1986.7896,1649.0598,1839.0531,1566.8098
1257,1794.4725,1867.8557,656.2277,1103.8003,1276.9539,1152.2651,1968.6459,1636.119,1818.1312,1546.5424
1258,1250.1572,998.27563,496.58533,684.6423,1011.3075,657.847,1544.9692,1392.4857,1416.3248,1278.8628
1259,1216.3225,870.05725,467.48746,653.1044,974.5564,634.97644,1464.2208,1257.035,1322.2357,1261.8331
1260,1228.1039,842.9704,486.85895,672.2453,981.5559,613.1818,1412.181,1218.2919,1284.6218,1259.93
1261,1201.9413,818.0383,476.1572,647.386,958.3481,592.6891,1365.0109,1168.5164,1251.2891,1237.2517
1262,1245.9116,826.23126,490.63364,664.5777,973.76776,607.9901,1364.4169,1138.273,1272.3942,1222.1108
1263,1254.1857,827.95593,491.85745,666.4445,973.8926,614.4113,1357.3998,1117.4047,1263.2527,1212.1754
1264,1253.15,829.5593,493.79916,666.35535,972.63055,617.3273,1345.3107,1090.8389,1250.4521,1200.0466
1265,1256.733,833.54346,497.23337,667.09326,972.42145,621.8084,1337.2401,1069.1692,1241.6788,1190.4573
1266,1257.2814,838.5731,499.58527,666.00775,970.32275,625.0941,1329.4197,1050.3157,1230.9684,1182.4781
1267,1257.049,844.8378,501.7364,664.505,967.91046,627.78186,1322.7286,1034.9882,1220.9269,1175.4789
1268,1256.0256,851.971,503.49744,662.60657,965.14233,630.0957,1317.1123,1022.14996,1211.2168,1169.0475
1269,1253.5747,859.7534,504.57285,660.1177,961.96906,631.8826,1312.3319,1010.18823,1201.4423,1162.9957
1270,1251.3549,868.28955,505.89413,658.00366,959.4797,633.5932,1308.7554,1001.72174,1193.2632,1157.4269
1271,1247.5704,876.7399,506.47296,655.16345,956.40826,634.80566,1305.5193,993.1577,1184.681,1151.8837
1272,1243.6167,885.4784,507.08212,652.4313,953.8165,635.84265,1303.0605,986.0136,1177.1808,1146.6545
1273,1238.8317,893.996,507.25092,649.276,951.1192,636.54395,1301.0927,979.25104,1169.9023,1141.7065
1274,1233.2444,902.3037,507.09207,645.7847,948.3594,636.90424,1299.3608,971.82837,1162.7218,1136.8591
1275,1845.6284,1661.0033,565.6147,1041.4412,1394.6671,1030.7251,2117.4302,1879.3671,2072.797,1745.2804
1276,1824.4082,1744.3276,594.5674,1091.9916,1420.7849,1127.0375,2155.5771,1618.5505,2003.3168,1781.7141
1277,1767.5522,1669.2107,616.5288,1050.9529,1360.3395,1054.8973,2054.6194,1691.9978,1922.8792,1737.6113
1278,1634.7205,1542.1964,572.1598,955.84534,1275.3556,982.26855,1925.9178,1580.3975,1782.8192,1641.7971
1279,1620.654,1494.0822,574.2271,957.6832,1251.3304,965.41724,1874.5695,1552.9141,1752.6058,1576.9711
1280,1609.8666,1461.7928,568.00867,952.5401,1223.2002,954.29297,1837.5176,1529.9862,1714.8093,1536.5435
1281,1594.3125,1441.4717,563.1899,947.1062,1198.7739,941.27405,1798.9799,1492.2275,1678.4486,1502.0258
1282,1586.4465,1432.0488,562.167,946.8722,1181.8204,931.5429,1769.2573,1467.0045,1653.214,1474.6179
1283,1572.2622,1423.2415,558.79285,941.7476,1164.7262,920.7202,1739.3461,1438.5349,1623.8235,1448.7733
1284,1557.6643,1417.761,555.4309,935.91345,1150.1176,909.97974,1712.2025,1412.0082,1596.5726,1424.2585
1285,1543.479,1414.9846,552.01,929.3455,1137.1868,899.6811,1687.8986,1389.1694,1570.7748,1401.1443
1286,1530.037,1413.6877,548.6834,922.4543,1125.8273,889.675,1666.0698,1372.5796,1547.14,1379.2454
1287,1516.4733,1413.5306,545.03735,914.70886,1115.1786,880.01666,1646.0099,1356.715,1524.0938,1358.1716
1288,1503.6715,1414.5056,541.5227,907.02484,1105.8082,870.788,1628.2516,1344.0333,1503.2079,1338.4419
1289,1490.9657,1416.1805,537.9714,898.9902,1097.1155,862.01483,1612.122,1331.3386,1483.3131,1319.8423
1290,1479.3141,1418.1703,534.86273,891.4908,1089.6884,853.844,1598.0173,1322.4056,1465.9717,1302.6571
1291,1466.7261,1419.6625,531.2859,883.0499,1082.2435,845.81415,1584.8693,1311.5579,1448.5822,1286.5614
1292,1777.9216,1617.911,540.07336,991.10425,1357.2147,982.3592,2066.8452,1799.2314,2004.5868,1707.5957
1293,1308.6991,1438.9923,428.74332,762.2243,1154.321,840.7104,1745.8032,1158.1609,1479.0658,1508.4496
1294,1252.5723,1419.2268,428.1502,736.5612,1096.9656,755.419,1690.5663,1248.5862,1437.0214,1457.8282
1295,1178.2462,1368.1265,393.8942,667.61426,1017.6917,689.0462,1618.4933,1245.081,1330.8154,1393.1133
1296,1169.8949,1368.0297,386.94882,652.3252,993.3463,663.4865,1582.0046,1228.2499,1295.4504,1340.4878
1297,1180.3337,1378.9257,381.4947,646.7622,984.07166,653.0362,1571.2937,1240.7006,1280.915,1314.6396
1298,1178.8593,1383.058,376.52896,640.1246,974.76624,642.1628,1552.1904,1229.5273,1260.5092,1290.2457
1299,1184.4943,1391.0013,375.5552,641.0601,973.40753,636.7809,1540.025,1219.9099,1251.3566,1271.2274
1300,1186.8417,1393.9104,374.15427,641.4295,971.58997,632.27625,1527.9312,1207.339,1240.8431,1254.6832
1301,1187.379,1394.7124,372.81818,642.04205,970.338,628.29346,1516.209,1191.2124,1230.4824,1239.6791
1302,1187.5281,1394.3335,371.69202,642.9413,969.65265,624.9755,1505.6,1174.3448,1220.8142,1226.3734
1303,1187.3757,1392.9097,370.77176,643.9072,969.2549,622.0987,1495.6858,1157.788,1211.7074,1214.2745
1304,1186.5646,1390.5842,369.77585,644.5042,968.74634,619.3903,1486.3943,1141.221,1202.6594,1203.2701
1305,1185.6184,1387.9329,368.9306,645.01794,968.42426,616.95044,1477.8071,1124.9528,1194.1432,1193.2253
1306,1183.8427,1384.8113,367.8958,644.9114,967.7954,614.4679,1469.7637,1108.3374,1185.4463,1184.0796
1307,1182.0824,1381.8538,367.02823,644.7494,967.4287,612.2084,1462.5068,1092.3384,1177.418,1175.7477
1308,1179.5947,1378.5581,365.9734,643.9712,966.7601,609.86566,1455.7903,1076.6283,1169.3218,1168.1384
1309,2329.9626,1948.8215,813.0548,1419.8734,1622.1749,1426.3774,2452.791,2170.9785,2458.616,1989.2021
1310,2186.7273,1962.473,796.724,1395.109,1567.8352,1497.7856,2350.3928,1688.2327,2229.6987,1944.2515
1311,2249.1726,2029.4795,854.89935,1401.8689,1553.3143,1472.881,2392.8071,1942.9592,2274.1719,2004.5886
1312,2147.32,1933.636,808.7385,1288.7797,1494.5714,1422.4979,2277.6072,1876.7872,2168.8726,1939.9408
1313,2100.585,1868.4196,798.52405,1274.9066,1475.4432,1400.7433,2215.2651,1847.2812,2143.6436,1869.8405
1314,2096.581,1845.3704,793.2752,1283.0348,1466.2617,1398.9296,2209.7354,1868.2699,2143.531,1841.0726
1315,2072.7468,1822.3367,781.22437,1275.7874,1448.5311,1388.8806,2190.0593,1843.0427,2120.6113,1812.7609
1316,2062.1816,1812.8044,778.206,1279.8644,1438.249,1381.9727,2179.6204,1831.4344,2111.8042,1790.2197
1317,2045.4121,1804.289,772.589,1277.4753,1425.2708,1373.4341,2165.135,1810.6686,2093.8948,1768.4496
1318,2024.5487,1796.86,766.8191,1272.3862,1411.6102,1362.2228,2146.59,1785.6976,2072.7725,1745.5018
1319,2002.754,1791.8094,761.2073,1265.7142,1397.5535,1349.6102,2126.5312,1761.877,2049.9521,1722.4343
1320,1981.5753,1788.492,755.90247,1257.762,1383.2589,1335.9673,2105.3535,1742.6036,2026.7294,1699.3167
1321,1960.3607,1786.3623,750.18524,1247.8689,1368.3481,1321.3138,2083.2007,1724.8195,2002.0963,1676.0094
1322,1940.3438,1785.8497,744.5498,1237.1931,1353.4929,1306.1383,2061.1235,1709.1317,1977.48,1652.7832
1323,1921.1825,1786.6094,738.73706,1225.6176,1338.6522,1290.5437,2039.3572,1694.5748,1952.5872,1629.8546
1324,1903.6656,1788.4984,733.2309,1214.0657,1324.3484,1274.9736,2018.313,1682.2921,1928.5067,1607.3312
1325,1887.4956,1790.8871,727.8484,1202.4769,1310.5726,1259.595,1998.0413,1671.8756,1905.0807,1585.3497
1326,1599.079,1492.8422,480.05347,871.5928,1261.8701,853.8099,1934.7163,1666.2648,1847.2627,1610.2555
1327,1334.802,1456.7098,417.7737,757.42474,1159.6713,814.2074,1787.3586,1234.01,1517.1761,1518.5573
1328,1321.119,1418.2101,446.6191,759.0506,1122.4342,755.0535,1715.382,1360.5732,1493.79,1462.2327
1329,1255.6226,1342.0774,419.17673,698.6144,1046.6486,703.4555,1638.088,1333.3424,1396.5428,1391.7362
1330,1271.0773,1331.3328,424.95612,702.43207,1037.0104,694.825,1608.4459,1314.2922,1382.8235,1348.297
1331,1291.4636,1323.154,427.27682,707.0278,1031.9052,694.60547,1594.6942,1316.3516,1373.5015,1326.2947
1332,1295.9117,1313.1405,427.74036,708.44055,1025.0101,691.41675,1572.8777,1294.706,1355.0524,1305.2002
1333,1306.6549,1309.8369,431.66858,716.20685,1024.5283,691.9934,1557.6154,1277.5566,1346.6744,1288.6295
1334,1310.3435,1304.016,433.32376,720.6563,1021.63226,691.3507,1541.5579,1257.1749,1333.7332,1273.7432
1335,1310.7803,1299.0608,434.29205,723.9527,1018.6957,689.9348,1525.8054,1233.9761,1320.2142,1259.7123
1336,1310.8435,1295.3654,435.27014,726.90015,1016.38776,688.56757,1511.7776,1213.3827,1307.9038,1246.9873
1337,1309.4655,1291.9337,435.8011,728.60944,1013.82965,686.83136,1498.6208,1194.5594,1295.5262,1235.0206
1338,1307.1572,1288.972,436.01212,729.3363,1011.2946,684.8603,1486.5983,1177.2943,1283.5869,1223.8202
1339,1304.6512,1286.5779,436.2389,729.5126,1009.09375,682.95996,1475.8649,1161.883,1272.6595,1213.3916
1340,1300.4939,1284.3026,435.8631,728.2307,1006.3583,680.6755,1465.9368,1145.6063,1261.2802,1203.6704
1341,1296.7089,1283.0356,435.8011,726.9219,1004.323,678.66016,1457.4703,1131.2504,1251.487,1194.7914
1342,1292.3708,1281.924,435.59503,724.9024,1002.2072,676.6665,1450.0483,1118.1449,1242.1708,1186.7009
1343,1029.7834,742.87054,541.4103,552.9502,833.46967,541.02527,1273.2177,1174.6312,1105.4438,1058.849
1344,1391.2512,816.78735,860.5013,677.83044,991.1522,600.7595,1254.5831,1314.9321,1236.5558,1101.014
1345,1336.4584,759.5897,728.87,620.3124,957.1603,546.37244,1294.0219,1285.0063,1221.7715,1160.3694
1346,1314.0518,744.104,727.3792,617.0165,951.2625,539.6097,1256.221,1168.8778,1213.1392,1137.8152
1347,1391.9156,771.4237,760.3768,642.33923,982.95844,580.29205,1299.6891,1133.8923,1273.3624,1153.7092
1348,1374.7261,779.3658,751.5856,637.7491,976.1454,593.42993,1301.1151,1101.3391,1262.9568,1156.642
1349,1349.0399,778.7873,743.616,631.93365,968.0306,600.64703,1290.8527,1066.728,1247.6649,1149.7094
1350,1331.7738,778.438,737.58954,626.5077,962.35297,608.2242,1281.8308,1041.104,1235.8606,1143.503
1351,1314.7299,779.635,731.0152,620.5651,956.5778,613.68384,1273.3658,1022.666,1222.9747,1138.4225
1352,1300.2189,782.6477,725.54224,615.5904,952.0059,618.42883,1266.8822,1011.2754,1211.846,1134.2323
1353,1285.7761,786.44147,719.60626,610.70557,947.37866,622.4525,1261.5691,1001.7598,1200.719,1130.2108
1354,1273.3846,791.7548,714.61084,606.99677,944.09235,626.4336,1258.2455,996.0348,1191.7238,1127.0017
1355,1261.4751,797.609,709.5473,603.5897,940.96533,630.0802,1255.9248,991.56573,1183.3477,1124.0144
1356,1250.6781,804.06165,705.05804,600.8362,938.4548,633.5106,1254.5132,988.9731,1176.2174,1121.2793
1357,1238.9785,809.7826,699.3897,597.5503,935.3517,636.0385,1253.2408,986.0007,1168.883,1118.3909
1358,1227.9016,815.443,694.1774,594.62115,932.6341,638.2803,1252.0734,981.879,1161.9644,1115.4208
1359,1217.3826,820.97253,689.0051,591.6407,930.06213,640.1775,1251.3401,977.3485,1155.4677,1112.8114
1360,2653.0085,2226.5996,1745.0059,2055.5972,1818.39,1874.2808,2761.4204,2400.3528,2827.6985,2029.3875
1361,2757.8787,2414.7976,1863.1234,2230.8677,1787.5055,1961.0038,2820.045,2469.6514,2970.239,2045.8087
1362,2802.526,2564.4807,1759.8221,2181.1155,1810.2144,2003.0015,3042.8386,2689.1482,2985.385,2132.835
1363,2921.361,2568.7117,1756.6511,2196.1416,1840.61,2058.477,3097.1711,2807.4382,3013.2585,2161.3508
1364,2927.5876,2559.2917,1726.7833,2202.0854,1836.4989,2077.721,3030.3398,2752.5515,2974.4597,2163.509
1365,2938.9158,2565.0398,1719.8549,2228.617,1851.5231,2091.2253,3007.0867,2773.9404,2982.0574,2184.558
1366,2935.6553,2573.8,1701.4196,2239.3906,1858.7437,2096.4573,2989.523,2786.2312,2979.8418,2211.05
1367,2927.2866,2579.3298,1684.404,2244.151,1864.1873,2097.7817,2974.32,2786.0845,2972.253,2234.6326
1368,2918.6523,2582.2805,1667.2274,2243.4673,1868.4528,2098.5479,2965.401,2782.3438,2962.2893,2255.3801
1369,2908.0554,2581.259,1647.1104,2236.109,1870.0616,2098.3083,2958.2717,2769.6746,2947.6328,2271.8813
1370,2899.0942,2576.461,1626.5347,2225.1792,1870.8043,2098.7825,2953.4636,2752.3677,2931.563,2284.7207
1371,2892.703,2568.843,1605.9108,2211.929,1870.9747,2100.485,2949.6309,2732.3784,2915.2273,2294.691
1372,2887.8945,2559.029,1585.2201,2196.8755,1870.3817,2103.2,2944.8994,2709.0266,2898.4666,2302.046
1373,2884.2432,2547.6162,1564.9055,2180.7427,1869.231,2106.8838,2938.7185,2683.074,2881.7734,2307.1853
1374,2882.6309,2535.4453,1545.8064,2164.6086,1868.1382,2111.733,2931.6562,2657.5327,2866.5605,2311.053
1375,2881.3328,2522.867,1527.2542,2148.1055,1866.4832,2117.0632,2922.6353,2630.5403,2851.6677,2313.5254
1376,2880.771,2510.314,1509.9954,2132.0195,1864.7937,2122.9092,2912.4915,2604.0183,2838.0266,2315.0447
1377,2595.6985,2563.1897,2600.1335,2361.2854,1926.091,1935.7577,2932.6772,2556.953,3104.9084,1814.6371
1378,2754.0605,2509.3015,2710.7334,2482.3867,1938.6492,1958.0405,2971.5002,2729.7085,3340.8467,1875.04
1379,2750.659,2481.825,2605.5732,2463.481,1968.1776,1866.3588,3025.9038,2912.4666,3353.0706,1953.1614
1380,2719.725,2448.9219,2529.5317,2421.7166,1937.4349,1828.2926,2995.5662,2906.8682,3283.4478,1964.1002
1381,2726.012,2457.9436,2508.4773,2428.5605,1928.2484,1842.8313,3012.137,2866.5469,3259.048,1974.7426
1382,2744.891,2476.3254,2509.854,2453.0996,1938.6409,1858.3118,3026.9814,2887.078,3275.1355,1992.7739
1383,2742.8674,2493.6467,2514.871,2472.2898,1944.3959,1864.4216,3016.7742,2896.6292,3278.2104,2006.8235
1384,2731.4949,2508.3052,2527.99,2487.9524,1947.9736,1865.1315,2998.7278,2900.228,3277.8118,2016.2336
1385,2712.7273,2517.281,2539.1836,2496.0063,1947.92,1861.7539,2981.1252,2897.902,3273.6694,2022.0864
1386,2692.8381,2521.2817,2549.1157,2499.7358,1946.1519,1856.8052,2966.3806,2890.5596,3267.6143,2025.0702
1387,2676.592,2521.9626,2559.2476,2501.7085,1944.4486,1852.2688,2956.053,2882.7346,3262.9124,2026.5753
1388,2662.9556,2519.9006,2567.5232,2501.331,1942.0624,1847.9791,2948.5923,2873.5981,3257.8335,2026.9669
1389,2652.0774,2516.0146,2574.206,2499.2842,1939.2122,1844.0912,2943.2163,2863.387,3252.267,2026.4921
1390,2643.9453,2511.173,2579.8545,2496.2097,1936.0977,1840.8751,2939.5325,2852.467,3246.4805,2025.386
1391,2639.007,2506.117,2585.3684,2492.9773,1933.2495,1838.5879,2937.5688,2842.402,3241.6768,2024.101
1392,2635.312,2500.7324,2589.473,2488.8281,1929.9293,1836.6732,2936.182,2831.7566,3236.3215,2022.501
1393,2633.86,2495.633,2593.581,2484.905,1926.9469,1835.4642,2935.7378,2822.1992,3231.8855,2020.9331
1394,2237.6406,1804.2289,814.1088,1369.9034,1566.1179,1352.2856,2345.6267,2150.1519,2363.348,1905.702
1395,2072.4656,1731.5875,756.89166,1321.4781,1493.8398,1373.5037,2246.8093,1735.3942,2140.4448,1868.7448
1396,2120.1494,1802.9456,793.3359,1332.8601,1493.1176,1352.2708,2295.7974,1890.337,2161.4055,1923.8279
1397,2079.8816,1747.1832,763.79895,1257.1908,1460.6074,1328.9225,2228.4548,1874.2756,2109.046,1885.6475
1398,2106.5134,1703.9082,767.50745,1265.5248,1469.7338,1333.6239,2219.7297,1947.9564,2144.0088,1858.6904
1399,2116.0269,1677.0181,757.82635,1266.5461,1466.4807,1341.1797,2217.7317,1935.3203,2144.0176,1837.7017
1400,2108.95,1655.8352,749.23065,1266.9388,1461.7255,1337.4155,2210.4639,1909.622,2139.1313,1820.7421
1401,2098.938,1644.6151,743.14307,1269.3573,1457.3857,1333.3912,2205.9163,1880.5863,2130.5703,1808.9056
1402,2071.4583,1631.1128,733.63464,1262.9805,1446.6742,1322.9854,2188.575,1836.6703,2107.305,1792.853
1403,2038.9977,1619.5829,724.9605,1255.0029,1434.5604,1309.3339,2166.905,1795.5284,2081.764,1775.2822
1404,2003.9413,1609.9872,716.0778,1244.1123,1420.0751,1293.4572,2141.6887,1757.0348,2053.1396,1755.8923
1405,1969.7611,1603.0767,707.631,1231.5905,1404.2817,1276.1711,2115.1138,1724.0671,2024.3662,1735.1515
1406,1939.4703,1599.5669,700.06165,1218.6561,1388.1985,1258.7937,2089.5269,1698.6102,1997.266,1714.013
1407,1910.5125,1598.5223,692.20166,1203.8285,1370.9852,1240.8884,2063.9336,1674.5956,1969.0612,1691.961
1408,1884.8619,1600.6964,685.0649,1189.162,1354.0961,1223.1866,2039.8875,1654.8512,1942.2999,1669.765
1409,1862.0339,1605.3188,678.36237,1174.5184,1337.5547,1205.932,2017.3298,1639.04,1916.441,1647.6813
1410,1840.5846,1611.59,671.75494,1159.5989,1321.116,1188.8757,1995.3961,1624.3057,1890.5143,1625.2979
1411,2534.4487,2748.8818,3161.3716,2414.9822,1959.385,1849.2406,2965.6123,2713.95,3171.69,1581.7175
1412,2517.447,2407.6118,3100.1414,2311.7966,1890.5188,1774.0312,2752.2378,2775.5288,3080.5234,1553.0386
1413,2468.1763,2262.6855,2974.3389,2256.4243,1898.4589,1620.5612,2603.3545,2768.99,2975.9536,1569.2878
1414,2484.5051,2211.504,2904.2327,2241.8628,1883.604,1545.6003,2547.5723,2827.675,3006.2659,1579.8975
1415,2522.908,2225.0195,2902.164,2273.1921,1884.7065,1547.8236,2569.6155,2817.4736,3065.3662,1596.9501
1416,2517.5095,2226.8044,2874.7217,2282.2056,1877.0496,1546.4355,2570.0122,2799.888,3084.9407,1604.4525
1417,2558.365,2260.8691,2921.344,2330.7754,1896.0962,1569.7498,2590.6934,2807.943,3134.5693,1615.6403
1418,2527.8335,2251.5664,2884.4944,2320.9888,1887.2948,1562.4052,2583.0056,2800.5234,3134.8596,1620.4376
1419,2524.2778,2257.1702,2881.6584,2332.2083,1890.1636,1560.7334,2577.11,2792.42,3141.4338,1625.2329
1420,2541.582,2273.358,2904.391,2355.278,1901.5305,1570.6007,2591.566,2802.2832,3168.7573,1634.3019
1421,2525.1765,2271.0867,2892.009,2352.774,1897.8406,1565.7037,2586.9238,2797.656,3166.5088,1638.265
1422,2506.073,2262.591,2868.0918,2343.994,1892.4343,1554.1935,2577.6028,2789.5654,3157.874,1641.2312
1423,2493.7993,2255.992,2848.4626,2337.2412,1887.8168,1544.8545,2570.7825,2778.4487,3148.7458,1643.4974
1424,2490.9917,2252.479,2835.3606,2334.6724,1886.3472,1539.587,2571.9016,2773.2183,3148.2568,1647.3202
1425,2524.6519,2269.691,2867.2488,2360.1873,1900.8484,1552.4131,2595.8484,2790.1033,3180.4417,1657.3185
1426,2501.7434,2256.523,2836.7617,2343.6367,1890.0668,1541.7,2589.4949,2782.065,3166.676,1659.0433
1427,2467.3276,2235.8374,2793.199,2317.7673,1872.7151,1521.165,2562.2744,2753.536,3128.731,1654.0702
